movieTitle_year,singer_name,gender,song_count
Munna Michael_2017,Siddharth Basrur,MALE,1
Munna Michael_2017,Nabab Nandini,UNKNOWN,1
Munna Michael_2017,Meet Bros,UNKNOWN,2
Munna Michael_2017,Kanika Kapoor,FEMALE,1
Munna Michael_2017,Rahul Pandey,MALE,1
Munna Michael_2017,Asees Kaur,FEMALE,1
Khudgarz_1987,Nitin Mukesh,MALE,4
Khudgarz_1987,Mohammed Aziz,UNKNOWN,4
Khudgarz_1987,Sadhana Sargam,FEMALE,2
Mubarakan_2017,Juggy D,UNKNOWN,1
Mubarakan_2017,Badshah,MALE,1
Mubarakan_2017,Sukriti Kakar,UNKNOWN,1
Mubarakan_2017,Half Girlfriend (film),UNKNOWN,1
Mubarakan_2017,Mika Singh,UNKNOWN,1
Mubarakan_2017,Prakriti Kakar,FEMALE,1
Loha (1987 film)_1987,Alka Yagnik,FEMALE,2
Loha (1987 film)_1987,Shabbir Kumar,UNKNOWN,2
Loha (1987 film)_1987,Anuradha Paudwal,FEMALE,5
Loha (1987 film)_1987,Kavita Krishnamurthy,FEMALE,4
Loha (1987 film)_1987,Shailendra Singh (singer),MALE,1
Loha (1987 film)_1987,Suresh Wadkar,MALE,1
Loha (1987 film)_1987,Mohammed Aziz,UNKNOWN,1
Jab Harry Met Sejal_2017,Sunidhi Chauhan,FEMALE,1
Jab Harry Met Sejal_2017,Shahid Mallya,MALE,1
Jab Harry Met Sejal_2017,Arijit Singh,MALE,1
Jab Harry Met Sejal_2017,Shalmali Kholgade,FEMALE,1
Jab Harry Met Sejal_2017,Shefali Alvares,UNKNOWN,1
Madadgaar_1987,Mohammed Rafi,MALE,1
Madadgaar_1987,Asha Bhosle,FEMALE,3
Madadgaar_1987,Kishore Kumar,MALE,1
Madadgaar_1987,Manhar Udhas,UNKNOWN,1
Toilet: Ek Prem Katha_2017,Sonu Nigam,MALE,2
Toilet: Ek Prem Katha_2017,Shreya Ghoshal,FEMALE,2
Majaal_1987,Kishore Kumar,MALE,4
Majaal_1987,Asha Bhosle,FEMALE,5
Majaal_1987,Mohammed Aziz,UNKNOWN,1
Mard Ki Zabaan_1987,Manhar Udhas,UNKNOWN,1
Mard Ki Zabaan_1987,Alka Yagnik,FEMALE,1
Mard Ki Zabaan_1987,Kishore Kumar,MALE,2
Mard Ki Zabaan_1987,Shabbir Kumar,UNKNOWN,1
Marte Dam Tak_1987,Kishore Kumar,MALE,1
Marte Dam Tak_1987,Suresh Wadkar,MALE,1
Marte Dam Tak_1987,Mahendra Kapoor,MALE,1
Marte Dam Tak_1987,Shabbir Kumar,UNKNOWN,1
Marte Dam Tak_1987,Hemlata,FEMALE,1
Marte Dam Tak_1987,Mohammed Aziz,UNKNOWN,1
Marte Dam Tak_1987,Anuradha Paudwal,FEMALE,1
Marte Dam Tak_1987,Shakti Kapoor,MALE,1
Marte Dam Tak_1987,Alisha Chinai,UNKNOWN,1
Marte Dam Tak_1987,Asha Bhosle,FEMALE,1
Marte Dam Tak_1987,Jagat Singh Mehta,MALE,1
Marte Dam Tak_1987,Marte Dam Tak,UNKNOWN,1
Mera Karam Mera Dharam_1987,Mohammed Rafi,MALE,1
Mera Karam Mera Dharam_1987,Hemant Kumar,MALE,1
Mera Karam Mera Dharam_1987,Anuradha Paudwal,FEMALE,1
Mera Karam Mera Dharam_1987,Asha Bhosle,FEMALE,1
Mera Karam Mera Dharam_1987,Lata Mangeshkar,FEMALE,1
Mera Lahoo_1987,Shailender Singh,MALE,1
Mera Lahoo_1987,Alka Yagnik,FEMALE,1
Mera Lahoo_1987,Mohammed Aziz,UNKNOWN,1
Mera Lahoo_1987,Shabbir Kumar,UNKNOWN,2
Mr. India_1987,Kavita Krishnamurthy,FEMALE,2
Mr. India_1987,Kishore Kumar,MALE,4
Mr. India_1987,Alisha Chinai,UNKNOWN,1
Mr. India_1987,Anuradha Paudwal,FEMALE,1
Mr. India_1987,Shabbir Kumar,UNKNOWN,1
Muqaddar Ka Faisla_1987,Kishore Kumar,MALE,4
Muqaddar Ka Faisla_1987,Mohammed Aziz,UNKNOWN,1
Muqaddar Ka Faisla_1987,Asha Bhosle,FEMALE,3
Naam O Nishan_1987,Kishore Kumar,MALE,1
Naam O Nishan_1987,Alka Yagnik,FEMALE,1
Naam O Nishan_1987,Asha Bhosle,FEMALE,2
Nazrana (1987 film)_1987,Kavita Krishnamurthy,FEMALE,1
Nazrana (1987 film)_1987,Kishore Kumar,MALE,1
Nazrana (1987 film)_1987,Mohammad Aziz,UNKNOWN,1
Nazrana (1987 film)_1987,Lata Mangeshkar,FEMALE,2
Nazrana (1987 film)_1987,Anuradha Paudwal,FEMALE,1
Nazrana (1987 film)_1987,Mohammed Aziz,UNKNOWN,1
Param Dharam_1987,Sapna Awasthi,FEMALE,2
Param Dharam_1987,Mohammed Aziz,UNKNOWN,3
Param Dharam_1987,Asha Bhosle,FEMALE,6
Param Dharam_1987,Bappi Lahiri,MALE,2
Param Dharam_1987,Udit Narayan,MALE,2
Param Dharam_1987,Chandrani Mukherjee,FEMALE,1
Param Dharam_1987,Param Dharam,UNKNOWN,1
Parivaar (1987 film)_1987,Nitin Mukesh,MALE,2
Parivaar (1987 film)_1987,Kavita Krishnamurthy,FEMALE,7
Parivaar (1987 film)_1987,Tabassum (actress),FEMALE,1
Parivaar (1987 film)_1987,Mohammed Aziz,UNKNOWN,1
Parivaar (1987 film)_1987,Kishore Kumar,MALE,1
Parivaar (1987 film)_1987,Anuradha Paudwal,FEMALE,2
Parivaar (1987 film)_1987,Suresh Wadkar,MALE,1
Pyaar Karke Dekho_1987,Kishore Kumar,MALE,2
Pyaar Karke Dekho_1987,Bappi Lahiri,MALE,2
Pyaar Karke Dekho_1987,S. P. Balasubramaniam,MALE,1
Pyaar Karke Dekho_1987,Asha Bhosle,FEMALE,2
Pyaar Karke Dekho_1987,S. P. Balasubrahmanyam,MALE,1
Pyaar Karke Dekho_1987,Vijay Benedict,FEMALE,4
Pyaar Karke Dekho_1987,Amit Kumar,FEMALE,3
Pyar Ki Jeet (1987 film)_1987,Asha Bhosle,FEMALE,10
Pyar Ki Jeet (1987 film)_1987,Kishore Kumar,MALE,1
Pyar Ke Kabil_1987,Kishore Kumar,MALE,2
Pyar Ke Kabil_1987,Asha Bhosle,FEMALE,2
Pyar Ke Kabil_1987,S. Janaki,FEMALE,1
Sadak Chhap_1987,Kishore Kumar,MALE,5
Sadak Chhap_1987,Alisha Chinai,UNKNOWN,2
Sadak Chhap_1987,Padmini Kolhapure,FEMALE,2
Sadak Chhap_1987,S. Janaki,FEMALE,2
Sadak Chhap_1987,Bappi Lahiri,MALE,1
Sansar (1987 film)_1987,S. P. Balasubrahmanyam,MALE,6
Sansar (1987 film)_1987,Kavita Krishnamurthy,FEMALE,1
Sansar (1987 film)_1987,Suresh Wadkar,MALE,1
Sansar (1987 film)_1987,Anuradha Paudwal,FEMALE,6
Satyamev Jayate (1987 film)_1987,Bappi Lahiri,MALE,1
Satyamev Jayate (1987 film)_1987,S. Janaki,FEMALE,1
Satyamev Jayate (1987 film)_1987,Shailender Singh,MALE,1
Satyamev Jayate (1987 film)_1987,Kavita Krishnamurthy,FEMALE,2
Satyamev Jayate (1987 film)_1987,Satyamev Jayate (film),UNKNOWN,1
Sindoor (film)_1987,Lata Mangeshkar,FEMALE,4
Sindoor (film)_1987,Mohammed Aziz,UNKNOWN,3
Sindoor (film)_1987,Kavita Krishnamurthy,FEMALE,1
Sindoor (film)_1987,Kishore Kumar,MALE,1
Sindoor (film)_1987,Hariharan (singer),MALE,1
Sindoor (film)_1987,Suresh Wadkar,MALE,1
Sitapur Ki Geeta_1987,Mohammad Aziz,UNKNOWN,2
Sitapur Ki Geeta_1987,Numbers in Action,UNKNOWN,2
Sitapur Ki Geeta_1987,Pandit Aur Pathan,UNKNOWN,2
Sitapur Ki Geeta_1987,Asha Bhosle,FEMALE,3
Sitapur Ki Geeta_1987,Amit Kumar,FEMALE,1
Sitapur Ki Geeta_1987,Mahendra Kapoor,MALE,1
Superman (1987 film)_1987,Alka Yagnik,FEMALE,2
Uttar Dakshin_1987,Anuradha Paudwal,FEMALE,2
Uttar Dakshin_1987,Mohammed Aziz,UNKNOWN,3
Uttar Dakshin_1987,Kavita Krishnamurthy,FEMALE,2
Watan Ke Rakhwale_1987,Mahendra Kapoor,MALE,2
Watan Ke Rakhwale_1987,Mohammed Aziz,UNKNOWN,6
Watan Ke Rakhwale_1987,Anuradha Paudwal,FEMALE,2
Watan Ke Rakhwale_1987,Kavita Krishnamurthy,FEMALE,4
Watan Ke Rakhwale_1987,Manhar Udhas,UNKNOWN,1
Biwi Ho To Aisi_1988,Alka Yagnik,FEMALE,3
Biwi Ho To Aisi_1988,Mohammad Aziz,UNKNOWN,2
Biwi Ho To Aisi_1988,Anuradha Paudwal,FEMALE,3
Hero Hiralal_1988,Lata Mangeshkar,FEMALE,2
Hero Hiralal_1988,Amit Kumar,FEMALE,2
Hero Hiralal_1988,Kumar Sanu,MALE,2
Aage Ki Soch_1988,Kishore Kumar,MALE,4
Aage Ki Soch_1988,Usha Mangeshkar,FEMALE,4
Kabzaa_1988,Anupama Deshpande,FEMALE,1
Kabzaa_1988,Kishore Kumar,MALE,1
Kabzaa_1988,Asha Bhosle,FEMALE,1
Kabzaa_1988,Sadhana Sargam,FEMALE,1
Kabzaa_1988,Mohammed Aziz,UNKNOWN,4
Kanoon Apna Apna_1988,S.P. Balasubramaniam,MALE,1
Kanoon Apna Apna_1988,Asha Bhosle,FEMALE,3
Kanoon Apna Apna_1988,Mohammad Aziz,UNKNOWN,1
Kanoon Apna Apna_1988,Alka Yagnik,FEMALE,1
Kanoon Apna Apna_1988,Amit Kumar,FEMALE,1
Khoon Bhari Maang_1988,Nitin Mukesh,MALE,2
Khoon Bhari Maang_1988,Sadhana Sargam,FEMALE,6
Khoon Bhari Maang_1988,Asha Bhosle,FEMALE,4
Libaas_1988,Lata Mangeshkar,FEMALE,1
Ram-Avtar_1988,Mohammad Aziz,UNKNOWN,6
Ram-Avtar_1988,Lata Mangeshkar,FEMALE,3
Ram-Avtar_1988,Udit Narayan,MALE,1
Ram-Avtar_1988,Anuradha Paudwal,FEMALE,2
Ram-Avtar_1988,Manhar Udhas,UNKNOWN,1
Shahenshah (film)_1988,Kishore Kumar,MALE,2
Shahenshah (film)_1988,Lata Mangeshkar,FEMALE,2
Shahenshah (film)_1988,Mohammad Aziz,UNKNOWN,1
Shahenshah (film)_1988,Asha Bhonsle,FEMALE,1
Shahenshah (film)_1988,Mohammed Aziz,UNKNOWN,2
Soorma Bhopali_1988,Mohammed Rafi,MALE,1
Soorma Bhopali_1988,Jagdeep,MALE,4
Soorma Bhopali_1988,Mohammed Aziz,UNKNOWN,1
Soorma Bhopali_1988,Alka Yagnik,FEMALE,1
Soorma Bhopali_1988,Pandit Aur Pathan,UNKNOWN,3
Soorma Bhopali_1988,Asha Bhosle,FEMALE,1
Tezaab_1988,Nitin Mukesh,MALE,1
Tezaab_1988,Shabbir Kumar,UNKNOWN,1
Tezaab_1988,Alka Yagnik,FEMALE,2
Tezaab_1988,Amit Kumar,FEMALE,2
Tezaab_1988,Anuradha Paudwal,FEMALE,2
Tezaab_1988,Sudesh Bhosle,MALE,1
Tezaab_1988,Instrumental,UNKNOWN,1
Zakhmi Aurat_1988,Asha Bhosle,FEMALE,3
Zakhmi Aurat_1988,Chandrani Mukherjee,FEMALE,1
Zakhmi Aurat_1988,Mohammed Aziz,UNKNOWN,2
Zakhmi Aurat_1988,Anuradha Paudwal,FEMALE,1
Aaj Ke Angaare_1988,Vijay Benedict,FEMALE,3
Aaj Ke Angaare_1988,Numbers in Action,UNKNOWN,3
Aaj Ke Angaare_1988,Khoon Ka Badla Khoon,UNKNOWN,3
Aaj Ke Angaare_1988,Alisha Chinai,UNKNOWN,3
Aag Ke Sholay_1988,Anuradha Paudwal,FEMALE,3
Aag Ke Sholay_1988,Amit Kumar,FEMALE,3
Aag Ke Sholay_1988,Alka Yagnik,FEMALE,5
Aag Ke Sholay_1988,Shabbir Kumar,UNKNOWN,2
Aakhri Adaalat_1988,Anu Malik,MALE,2
Aakhri Adaalat_1988,Alisha Chinai,UNKNOWN,2
Aakhri Adaalat_1988,Mohammed Aziz,UNKNOWN,2
Aakhri Adaalat_1988,Anuradha Paudwal,FEMALE,1
Aakhri Nishchay_1988,Hemlata,FEMALE,3
Aakhri Nishchay_1988,Anup Jalota,UNKNOWN,1
Aakhri Nishchay_1988,Mahendra Kapoor,MALE,2
Agnee (1988 film)_1988,Anup Jalota,UNKNOWN,1
Agnee (1988 film)_1988,Suresh Wadkar,MALE,1
Agnee (1988 film)_1988,Alka Yagnik,FEMALE,4
Agnee (1988 film)_1988,Mohammed Aziz,UNKNOWN,2
Akhri Muqabla_1988,Asha Bhosle,FEMALE,8
Akhri Muqabla_1988,Suresh Wadkar,MALE,1
Akhri Muqabla_1988,Kishore Kumar,MALE,4
Aurat Teri Yehi Kahani_1988,Mohammed Aziz,UNKNOWN,3
Aurat Teri Yehi Kahani_1988,Suresh Wadkar,MALE,2
Aurat Teri Yehi Kahani_1988,Alka Yagnik,FEMALE,7
Aurat Teri Yehi Kahani_1988,Kavita Krishnamurthy,FEMALE,1
Charnon Ki Saugandh_1988,Mohammed Aziz,UNKNOWN,2
Charnon Ki Saugandh_1988,Alka Yagnik,FEMALE,4
Charnon Ki Saugandh_1988,Kishore Kumar,MALE,6
Commando (1988 film)_1988,Kishore Kumar,MALE,1
Commando (1988 film)_1988,Asha Bhosle,FEMALE,1
Commando (1988 film)_1988,Alisha Chinoy,UNKNOWN,1
Commando (1988 film)_1988,Vijay Benedict,FEMALE,4
Commando (1988 film)_1988,Shailendra Singh (singer),MALE,1
Commando (1988 film)_1988,Alisha Chinai,UNKNOWN,2
Daisy (1988 film)_1988,K. J. Yesudas,MALE,2
Daisy (1988 film)_1988,K. S. Chithra,FEMALE,2
Daisy (1988 film)_1988,Krishnachandran,UNKNOWN,1
Dariya Dil_1988,Mohammed Aziz,UNKNOWN,3
Dariya Dil_1988,Sadhana Sargam,FEMALE,2
Dariya Dil_1988,Sapna Mukherjee,FEMALE,1
Dariya Dil_1988,Shabbir Kumar,UNKNOWN,2
Dariya Dil_1988,Nitin Mukesh,MALE,1
Dayavan_1988,Pankaj Udhas,MALE,1
Dayavan_1988,Anuradha Paudwal,FEMALE,1
Dayavan_1988,Kavita Krishnamurthy,FEMALE,1
Dayavan_1988,Alka Yagnik,FEMALE,1
Dayavan_1988,Mohammad Aziz,UNKNOWN,1
Dayavan_1988,Jolly Mukherjee,MALE,2
Dayavan_1988,Sapna Mukherjee,FEMALE,2
Dayavan_1988,Mohammed Aziz,UNKNOWN,1
Dharamyudh_1988,Asha Bhosle,FEMALE,2
Dharamyudh_1988,Sadhana Sargam,FEMALE,1
Dharamyudh_1988,Lata Mangeshkar,FEMALE,1
Do Waqt Ki Roti_1988,Lata Mangeshkar,FEMALE,1
Do Waqt Ki Roti_1988,Asha Bhosle,FEMALE,4
Do Waqt Ki Roti_1988,Chandrani Mukherjee,FEMALE,2
Ek Hi Maqsad_1988,Asha Bhosle,FEMALE,3
Ek Hi Maqsad_1988,Pankaj Udhas,MALE,3
Ek Naya Rishta_1988,Lata Mangeshkar,FEMALE,4
Ek Naya Rishta_1988,Rekha,FEMALE,2
Ek Naya Rishta_1988,Asha Bhosle,FEMALE,2
Faisla_1988,Asha Bhosle,FEMALE,3
Faisla_1988,Mohammed Rafi,MALE,1
Faisla_1988,Kishore Kumar,MALE,1
Ganga Tere Desh Mein_1988,Mohammed Aziz,UNKNOWN,2
Ganga Tere Desh Mein_1988,Anuradha Paudwal,FEMALE,3
Ganga Tere Desh Mein_1988,Kavita Krishnamurthy,FEMALE,1
Gangaa Jamunaa Saraswathi_1988,Pankaj Udhas,MALE,2
Gangaa Jamunaa Saraswathi_1988,Lata Mangeshkar,FEMALE,4
Gangaa Jamunaa Saraswathi_1988,Kishore Kumar,MALE,1
Gangaa Jamunaa Saraswathi_1988,Mohammad Aziz,UNKNOWN,1
Gangaa Jamunaa Saraswathi_1988,Sadhana Sargam,FEMALE,1
Gangaa Jamunaa Saraswathi_1988,Suresh Wadkar,MALE,1
Ghar Mein Ram Gali Mein Shyam_1988,Pankaj Udhas,MALE,2
Ghar Mein Ram Gali Mein Shyam_1988,Kishore Kumar,MALE,2
Ghar Mein Ram Gali Mein Shyam_1988,Suresh Wadkar,MALE,2
Ghar Mein Ram Gali Mein Shyam_1988,Anuradha Paudwal,FEMALE,2
Ghar Mein Ram Gali Mein Shyam_1988,Mohammed Aziz,UNKNOWN,1
Gharwali Baharwali_1988,Udit Narayan,MALE,4
Gharwali Baharwali_1988,Anuradha Sriram,FEMALE,2
Gharwali Baharwali_1988,Vinod Rathod,UNKNOWN,1
Gharwali Baharwali_1988,Shankar Mahadevan,MALE,1
Gharwali Baharwali_1988,Sushma Shrestha,FEMALE,1
Gharwali Baharwali_1988,Anu Malik,MALE,3
Gharwali Baharwali_1988,Anuradha Paudwal,FEMALE,2
Gharwali Baharwali_1988,Kumar Sanu,MALE,1
Gunahon Ka Faisla_1988,Lata Mangeshkar,FEMALE,1
Gunahon Ka Faisla_1988,Pankaj Udhas,MALE,1
Gunahon Ka Faisla_1988,Asha Bhosle,FEMALE,3
Gunahon Ka Faisla_1988,S. Janaki,FEMALE,1
Halaal Ki Kamai_1988,Bappi Lahiri,MALE,2
Halaal Ki Kamai_1988,Mohammed Aziz,UNKNOWN,2
Halaal Ki Kamai_1988,Shabbir Kumar,UNKNOWN,4
Halaal Ki Kamai_1988,Sapna Mukherjee,FEMALE,1
Halaal Ki Kamai_1988,Goutam Ghose,UNKNOWN,1
Halaal Ki Kamai_1988,Asha Bhosle,FEMALE,3
Hum Farishte Nahin_1988,Asha Bhosle,FEMALE,4
Hum Farishte Nahin_1988,Kishore Kumar,MALE,2
Inteqam_2001,Kavita Krishnamurthy,FEMALE,6
Inteqam_2001,Mohammed Aziz,UNKNOWN,2
Inteqam_2001,Nitin Mukesh,MALE,2
Jeete Hain Shaan Se_1988,Anu Malik,MALE,6
Jeete Hain Shaan Se_1988,Kavita Krishnamurthy,FEMALE,2
Jeete Hain Shaan Se_1988,Shabbir Kumar,UNKNOWN,5
Jeete Hain Shaan Se_1988,Amit Kumar,FEMALE,2
Jeete Hain Shaan Se_1988,Anuradha Paudwal,FEMALE,5
Jeete Hain Shaan Se_1988,Shailendra Singh (singer),MALE,2
Kab Tak Chup Rahungi_1988,Mohammed Aziz,UNKNOWN,5
Kab Tak Chup Rahungi_1988,Lata Mangeshkar,FEMALE,3
Kab Tak Chup Rahungi_1988,Kavita Krishnamurthy,FEMALE,4
Kab Tak Chup Rahungi_1988,Shabbir Kumar,UNKNOWN,2
Kab Tak Chup Rahungi_1988,Alka Yagnik,FEMALE,2
Kanwarlal_1988,Amit Kumar,FEMALE,1
Kanwarlal_1988,Asha Bhosle,FEMALE,2
Kanwarlal_1988,Mohammed Aziz,UNKNOWN,1
Kanwarlal_1988,Mohammad Aziz,UNKNOWN,1
Kanwarlal_1988,Salma Agha,FEMALE,1
Kaun Jeeta Kaun Haara_1988,Bhavna,UNKNOWN,1
Kaun Jeeta Kaun Haara_1988,Usha Khanna,FEMALE,2
Kaun Jeeta Kaun Haara_1988,Mohammed Aziz,UNKNOWN,1
Kaun Jeeta Kaun Haara_1988,Kishore Kumar,MALE,1
Kaun Jeeta Kaun Haara_1988,Amitabh Bachchan,MALE,1
Kaun Jeeta Kaun Haara_1988,Suresh Wadkar,MALE,1
Khatron Ke Khiladi (1988 film)_1988,Mohammad Aziz,UNKNOWN,3
Khatron Ke Khiladi (1988 film)_1988,Anuradha Paudwal,FEMALE,4
Khatron Ke Khiladi (1988 film)_1988,Kishore Kumar,MALE,1
Khatron Ke Khiladi (1988 film)_1988,Alka Yagnik,FEMALE,1
Khatron Ke Khiladi (1988 film)_1988,Amit Kumar,FEMALE,1
Khatron Ke Khiladi (1988 film)_1988,Kavita Krishnamurthy,FEMALE,1
Khatron Ke Khiladi (1988 film)_1988,Mohammed Aziz,UNKNOWN,2
Maalamaal_1988,Alisha Chinai,UNKNOWN,5
Maalamaal_1988,Kishore Kumar,MALE,4
Maalamaal_1988,Amit Kumar,FEMALE,2
Maalamaal_1988,Anu Malik,MALE,5
Maalamaal_1988,Sudesh Bhosle,MALE,2
Main Tere Liye_1988,Amit Kumar,FEMALE,3
Main Tere Liye_1988,Anup Ghoshal,MALE,2
Main Tere Liye_1988,Bappi Lahiri,MALE,1
Main Tere Liye_1988,S. Janaki,FEMALE,1
Mar Mitenge (1988 film)_1988,Shailender Singh,MALE,1
Mar Mitenge (1988 film)_1988,Shabbir Kumar,UNKNOWN,1
Mar Mitenge (1988 film)_1988,Mohammed Aziz,UNKNOWN,2
Mar Mitenge (1988 film)_1988,Anupama Deshpande,FEMALE,2
Mar Mitenge (1988 film)_1988,Shailendra Singh (singer),MALE,2
Mar Mitenge (1988 film)_1988,Kishore Kumar,MALE,1
Mar Mitenge (1988 film)_1988,Anuradha Paudwal,FEMALE,2
Mar Mitenge (1988 film)_1988,Kavita Krishnamurthy,FEMALE,1
Mardon Wali Baat_1988,Asha Bhosle,FEMALE,10
Mardon Wali Baat_1988,Suresh Wadkar,MALE,1
Mera Shikar_1988,Asha Bhosle,FEMALE,6
Mera Shikar_1988,Mohammed Aziz,UNKNOWN,2
Mera Shikar_1988,Bappi Lahiri,MALE,2
Mohabbat Ke Dushman_1988,Kishore Kumar,MALE,1
Mohabbat Ke Dushman_1988,Asha Bhosle,FEMALE,4
Mohabbat Ke Dushman_1988,Suresh Wadkar,MALE,2
Mulzim_1988,Mohammed Aziz,UNKNOWN,5
Mulzim_1988,Asha Bhosle,FEMALE,3
Mulzim_1988,Alisha Chinoy,UNKNOWN,1
Mulzim_1988,Nitin Mukesh,MALE,1
Mulzim_1988,Bappi Lahiri,MALE,1
Namumkin_1988,Anuradha Paudwal,FEMALE,2
Namumkin_1988,Kishore Kumar,MALE,3
Namumkin_1988,Lata Mangeshkar,FEMALE,1
Paanch Fauladi_1988,Suresh Wadkar,MALE,5
Paanch Fauladi_1988,Lata Mangeshkar,FEMALE,5
Paap Ki Duniya_1988,Shabbir Kumar,UNKNOWN,3
Paap Ki Duniya_1988,Lata Mangeshkar,FEMALE,1
Paap Ki Duniya_1988,Asha Bhosle,FEMALE,2
Paap Ki Duniya_1988,Raj Singh I,MALE,1
Paap Ki Duniya_1988,Kishore Kumar,MALE,2
Paap Ki Duniya_1988,Bappi Lahiri,MALE,1
Paap Ki Duniya_1988,S. Janaki,FEMALE,1
Paap Ko Jalaa Kar Raakh Kar Doonga_1988,Anuradha Paudwal,FEMALE,8
Paap Ko Jalaa Kar Raakh Kar Doonga_1988,Kishore Kumar,MALE,9
Paap Ko Jalaa Kar Raakh Kar Doonga_1988,Suresh Wadkar,MALE,2
Paap Ko Jalaa Kar Raakh Kar Doonga_1988,Mohammed Aziz,UNKNOWN,2
Parbat Ke Us Paar_1988,Anwar,FEMALE,1
Parbat Ke Us Paar_1988,Shabbir Kumar,UNKNOWN,1
Parbat Ke Us Paar_1988,Suresh Wadkar,MALE,2
Parbat Ke Us Paar_1988,Asha Bhosle,FEMALE,3
Parbat Ke Us Paar_1988,Mohammed Aziz,UNKNOWN,3
Parbat Ke Us Paar_1988,Parvati Khan,FEMALE,1
Parbat Ke Us Paar_1988,Anup Jalota,UNKNOWN,1
Pyaar Mohabbat_1988,Shabbir Kumar,UNKNOWN,2
Pyaar Mohabbat_1988,Kavita Krishnamurthy,FEMALE,3
Pyaar Mohabbat_1988,Kishore Kumar,MALE,1
Pyaar Mohabbat_1988,Laxmikant-Pyarelal,UNKNOWN,1
Pyaar Mohabbat_1988,Mahmud,UNKNOWN,1
Pyaar Mohabbat_1988,Sapna Mukherjee,FEMALE,1
Pyaar Mohabbat_1988,Alka Yagnik,FEMALE,1
Pyaar Mohabbat_1988,Mahesh Kumar,UNKNOWN,1
Pyaar Mohabbat_1988,Mohammed Aziz,UNKNOWN,1
Pyar Ka Mandir_1988,Kishore Kumar,MALE,2
Pyar Ka Mandir_1988,Mohammad Aziz,UNKNOWN,1
Pyar Ka Mandir_1988,Suresh Wadkar,MALE,1
Pyar Ka Mandir_1988,Kavita Krishnamurthy,FEMALE,1
Pyar Ka Mandir_1988,Udit Narayan,MALE,1
Pyar Ka Mandir_1988,Mohammed Aziz,UNKNOWN,2
Pyar Ka Mandir_1988,Alka Yagnik,FEMALE,1
Qatil_1988,Alka Yagnik,FEMALE,2
Qatil_1988,Mohammed Aziz,UNKNOWN,1
Qatil_1988,Shabbir Kumar,UNKNOWN,3
Qatil_1988,Amit Kumar,FEMALE,1
Qatil_1988,Kavita Krishnamurthy,FEMALE,1
Qatil_1988,Whisky a Go Go,UNKNOWN,1
Rama O Rama_1988,Amit Kumar,FEMALE,2
Rama O Rama_1988,Rama O Rama,UNKNOWN,1
Rama O Rama_1988,Mohammed Aziz,UNKNOWN,4
Rama O Rama_1988,Asha Bhosle,FEMALE,1
Rukhsat_1988,Kishore Kumar,MALE,3
Rukhsat_1988,Sadhana Sargam,FEMALE,3
Rukhsat_1988,Suresh Wadkar,MALE,2
Saazish (1988 film)_1988,Asha Bhosle,FEMALE,4
Saazish (1988 film)_1988,Amit Kumar,FEMALE,1
Saazish (1988 film)_1988,Suresh Wadkar,MALE,2
Saazish (1988 film)_1988,Sapna Mukherjee,FEMALE,1
Saazish (1988 film)_1988,Mohammed Aziz,UNKNOWN,2
Saazish (1988 film)_1988,Alka Yagnik,FEMALE,1
Saazish (1988 film)_1988,Kishore Kumar,MALE,1
Sagar Sangam_1988,Bappi Lahiri,MALE,2
Sagar Sangam_1988,Asha Bhosle,FEMALE,3
Sagar Sangam_1988,Lata Mangeshkar,FEMALE,8
Sagar Sangam_1988,Chandrani Mukherjee,FEMALE,2
Sagar Sangam_1988,Kavita Krishnamurthy,FEMALE,1
Sherni_1988,Anuradha Paudwal,FEMALE,1
Sherni_1988,Alka Yagnik,FEMALE,1
Sherni_1988,Sadhana Sargam,FEMALE,2
Sherni_1988,Various,UNKNOWN,2
Sone Pe Suhaaga_1988,Asha Bhosle,FEMALE,4
Sone Pe Suhaaga_1988,Kishore Kumar,MALE,4
Sone Pe Suhaaga_1988,Lata Mangeshkar,FEMALE,2
Sone Pe Suhaaga_1988,Nitin Mukesh,MALE,1
Tamacha_1988,Asha Bhosle,FEMALE,2
Tamacha_1988,Mohammed Aziz,UNKNOWN,3
Tamacha_1988,Shailendra Singh (singer),MALE,1
Tamacha_1988,Kavita Krishnamurthy,FEMALE,1
Tamacha_1988,Pankaj Udhas,MALE,1
Tamacha_1988,Sharon Prabhakar,UNKNOWN,1
Tamacha_1988,S. Janaki,FEMALE,1
Tamacha_1988,Tamacha,UNKNOWN,1
Tohfa Mohabbat Ka_1988,Asha Bhosle,FEMALE,6
Tohfa Mohabbat Ka_1988,Anup Jalota,UNKNOWN,4
Tohfa Mohabbat Ka_1988,Parveen Sultana,UNKNOWN,2
Tohfa Mohabbat Ka_1988,Anuradha Paudwal,FEMALE,2
Tohfa Mohabbat Ka_1988,Alka Yagnik,FEMALE,2
Tohfa Mohabbat Ka_1988,Chandrani Mukherjee,FEMALE,1
Veerana_1988,Suman Kalyanpur,FEMALE,6
Veerana_1988,Sharon Prabhakar,UNKNOWN,2
Veerana_1988,Shabbir Kumar,UNKNOWN,1
Veerana_1988,Mohammed Aziz,UNKNOWN,1
Vijay (1988 film)_1988,Suresh Wadkar,MALE,2
Vijay (1988 film)_1988,Vinod Rathod,UNKNOWN,1
Vijay (1988 film)_1988,Lata Mangeshkar,FEMALE,3
